# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
288           	GAMG	1.322420e-01	1.239970e-02	2	true
289           	GAMG	1.319370e-01	1.226050e-02	2	true
290           	GAMG	1.317870e-01	1.212840e-02	2	true
291           	GAMG	1.315180e-01	1.191410e-02	2	true
292           	GAMG	1.292840e-01	1.168830e-02	2	true
293           	GAMG	1.288750e-01	1.152240e-02	2	true
294           	GAMG	1.286220e-01	1.136330e-02	2	true
295           	GAMG	1.285980e-01	1.124040e-02	2	true
296           	GAMG	1.288240e-01	1.118360e-02	2	true
297           	GAMG	1.290690e-01	1.119250e-02	2	true
298           	GAMG	1.294150e-01	1.125540e-02	2	true
299           	GAMG	1.297760e-01	1.134100e-02	2	true
300           	GAMG	1.300830e-01	1.138590e-02	2	true
301           	GAMG	1.282370e-01	1.128550e-02	2	true
302           	GAMG	1.283430e-01	1.124920e-02	2	true
303           	GAMG	1.283020e-01	1.104650e-02	2	true
304           	GAMG	1.258540e-01	1.068650e-02	2	true
305           	GAMG	1.240000e-01	1.048720e-02	2	true
306           	GAMG	1.239190e-01	1.039180e-02	2	true
307           	GAMG	1.240570e-01	1.034010e-02	2	true
308           	GAMG	1.242150e-01	1.030600e-02	2	true
309           	GAMG	1.242910e-01	1.027400e-02	2	true
310           	GAMG	1.241870e-01	1.022760e-02	2	true
311           	GAMG	1.239010e-01	1.015000e-02	2	true
312           	GAMG	1.235210e-01	1.003460e-02	2	true
313           	GAMG	1.230040e-01	9.889840e-03	2	true
314           	GAMG	1.225120e-01	9.730340e-03	2	true
315           	GAMG	1.219260e-01	9.559530e-03	2	true
316           	GAMG	1.213180e-01	9.380930e-03	2	true
317           	GAMG	1.205970e-01	9.199510e-03	2	true
318           	GAMG	1.198440e-01	9.020550e-03	2	true
319           	GAMG	1.189380e-01	8.861510e-03	2	true
320           	GAMG	1.179220e-01	8.724370e-03	2	true
321           	GAMG	1.168320e-01	8.603680e-03	2	true
322           	GAMG	1.157230e-01	8.479750e-03	2	true
323           	GAMG	1.146780e-01	8.353020e-03	2	true
324           	GAMG	1.136640e-01	8.227220e-03	2	true
325           	GAMG	1.125390e-01	8.105700e-03	2	true
326           	GAMG	1.113850e-01	7.986220e-03	2	true
327           	GAMG	1.100560e-01	7.873150e-03	2	true
328           	GAMG	1.087220e-01	7.773350e-03	2	true
329           	GAMG	1.074440e-01	7.693590e-03	2	true
330           	GAMG	1.062140e-01	7.641600e-03	2	true
331           	GAMG	1.050620e-01	7.607000e-03	2	true
332           	GAMG	1.040570e-01	7.579740e-03	2	true
333           	GAMG	1.032650e-01	7.550330e-03	2	true
334           	GAMG	1.025460e-01	7.515390e-03	2	true
335           	GAMG	1.019240e-01	7.472280e-03	2	true
336           	GAMG	1.013500e-01	7.422630e-03	2	true
337           	GAMG	1.007190e-01	7.376420e-03	2	true
338           	GAMG	1.000910e-01	7.324050e-03	2	true
339           	GAMG	9.944000e-02	7.257940e-03	2	true
340           	GAMG	9.890870e-02	7.205420e-03	2	true
341           	GAMG	9.854640e-02	7.139560e-03	2	true
342           	GAMG	9.811770e-02	7.082850e-03	2	true
343           	GAMG	9.765280e-02	7.027000e-03	2	true
344           	GAMG	9.720070e-02	6.977810e-03	2	true
345           	GAMG	9.672090e-02	6.929150e-03	2	true
346           	GAMG	9.616580e-02	6.879260e-03	2	true
347           	GAMG	9.560380e-02	6.826360e-03	2	true
348           	GAMG	9.508160e-02	6.766950e-03	2	true
349           	GAMG	9.462320e-02	6.704540e-03	2	true
350           	GAMG	9.421240e-02	6.644290e-03	2	true
351           	GAMG	9.382710e-02	6.591970e-03	2	true
352           	GAMG	9.353520e-02	6.552900e-03	2	true
353           	GAMG	9.326890e-02	6.520270e-03	2	true
354           	GAMG	9.297930e-02	6.488280e-03	2	true
355           	GAMG	9.268740e-02	6.461750e-03	2	true
356           	GAMG	9.236120e-02	6.432280e-03	2	true
357           	GAMG	9.206440e-02	6.394790e-03	2	true
358           	GAMG	9.166620e-02	6.348720e-03	2	true
359           	GAMG	9.116340e-02	6.296400e-03	2	true
360           	GAMG	9.066750e-02	6.241070e-03	2	true
361           	GAMG	8.913930e-02	6.110070e-03	2	true
362           	GAMG	8.782700e-02	6.018440e-03	2	true
363           	GAMG	8.730760e-02	5.995240e-03	2	true
364           	GAMG	8.710720e-02	5.982560e-03	2	true
365           	GAMG	8.690050e-02	5.973060e-03	2	true
366           	GAMG	8.671380e-02	5.964320e-03	2	true
367           	GAMG	8.655120e-02	5.955240e-03	2	true
368           	GAMG	8.642830e-02	5.943520e-03	2	true
369           	GAMG	8.639090e-02	5.923280e-03	2	true
370           	GAMG	8.634770e-02	5.906390e-03	2	true
371           	GAMG	8.625330e-02	5.882160e-03	2	true
372           	GAMG	8.616450e-02	5.857680e-03	2	true
373           	GAMG	8.607660e-02	5.845010e-03	2	true
374           	GAMG	8.599930e-02	5.850150e-03	2	true
375           	GAMG	8.599790e-02	5.883190e-03	2	true
376           	GAMG	8.609660e-02	5.928640e-03	2	true
377           	GAMG	8.625370e-02	5.977150e-03	2	true
378           	GAMG	8.638490e-02	6.019240e-03	2	true
379           	GAMG	8.642100e-02	6.048950e-03	2	true
380           	GAMG	8.640310e-02	6.064120e-03	2	true
381           	GAMG	8.633350e-02	6.072000e-03	2	true
382           	GAMG	8.614490e-02	6.068700e-03	2	true
383           	GAMG	8.588530e-02	6.045300e-03	2	true
384           	GAMG	8.561750e-02	6.004750e-03	2	true
385           	GAMG	8.531830e-02	5.970180e-03	2	true
386           	GAMG	8.501140e-02	5.945400e-03	2	true
387           	GAMG	8.480360e-02	5.930510e-03	2	true
388           	GAMG	8.461960e-02	5.978740e-03	2	true
389           	GAMG	8.320590e-02	5.808180e-03	2	true
390           	GAMG	8.295250e-02	5.787610e-03	2	true
391           	GAMG	8.265150e-02	5.754090e-03	2	true
392           	GAMG	8.223560e-02	5.696170e-03	2	true
393           	GAMG	8.167070e-02	5.620540e-03	2	true
394           	GAMG	8.105520e-02	5.543970e-03	2	true
395           	GAMG	8.038880e-02	5.476040e-03	2	true
396           	GAMG	7.976870e-02	5.424100e-03	2	true
397           	GAMG	7.926110e-02	5.377250e-03	2	true
398           	GAMG	7.868790e-02	5.332460e-03	2	true
399           	GAMG	7.813910e-02	5.279170e-03	2	true
400           	GAMG	7.760860e-02	5.226600e-03	2	true
401           	GAMG	7.704490e-02	5.203680e-03	2	true
402           	GAMG	7.651460e-02	5.201260e-03	2	true
403           	GAMG	7.597700e-02	5.188580e-03	2	true
404           	GAMG	7.545150e-02	5.151040e-03	2	true
405           	GAMG	7.493990e-02	5.092800e-03	2	true
406           	GAMG	7.441990e-02	5.032330e-03	2	true
407           	GAMG	7.391630e-02	4.985900e-03	2	true
408           	GAMG	7.343660e-02	4.957250e-03	2	true
409           	GAMG	7.296800e-02	4.944740e-03	2	true
410           	GAMG	7.250390e-02	4.945430e-03	2	true
411           	GAMG	7.211290e-02	4.949410e-03	2	true
412           	GAMG	7.175030e-02	4.958600e-03	2	true
413           	GAMG	7.141630e-02	4.999860e-03	2	true
414           	GAMG	7.126250e-02	4.994800e-03	2	true
415           	GAMG	7.226810e-02	5.117950e-03	2	true
416           	GAMG	7.221740e-02	5.113410e-03	2	true
417           	GAMG	7.325870e-02	5.166590e-03	2	true
418           	GAMG	7.408410e-02	5.220090e-03	2	true
419           	GAMG	7.464890e-02	5.304960e-03	2	true
420           	GAMG	7.445060e-02	5.294070e-03	2	true
421           	GAMG	7.420540e-02	5.285420e-03	2	true
422           	GAMG	7.388940e-02	5.283240e-03	2	true
423           	GAMG	7.350740e-02	5.288150e-03	2	true
424           	GAMG	7.311240e-02	5.279650e-03	2	true
425           	GAMG	7.271860e-02	5.270190e-03	2	true
426           	GAMG	7.236620e-02	5.267360e-03	2	true
427           	GAMG	7.204260e-02	5.270240e-03	2	true
428           	GAMG	7.174250e-02	5.272580e-03	2	true
429           	GAMG	7.146950e-02	5.274830e-03	2	true
430           	GAMG	7.122500e-02	5.263360e-03	2	true
431           	GAMG	7.086420e-02	5.246150e-03	2	true
432           	GAMG	7.048540e-02	5.234470e-03	2	true
433           	GAMG	7.002100e-02	5.211650e-03	2	true
434           	GAMG	6.950600e-02	5.172250e-03	2	true
435           	GAMG	6.900500e-02	5.120770e-03	2	true
436           	GAMG	6.849400e-02	5.070080e-03	2	true
437           	GAMG	6.794950e-02	5.028950e-03	2	true
438           	GAMG	6.743500e-02	4.999660e-03	2	true
439           	GAMG	6.695150e-02	4.980270e-03	2	true
440           	GAMG	6.645580e-02	4.963170e-03	2	true
441           	GAMG	6.592380e-02	4.949150e-03	2	true
442           	GAMG	6.538300e-02	4.942400e-03	2	true
443           	GAMG	6.485060e-02	4.937460e-03	2	true
444           	GAMG	6.434270e-02	4.929160e-03	2	true
445           	GAMG	6.385830e-02	4.913430e-03	2	true
446           	GAMG	6.338580e-02	4.886480e-03	2	true
447           	GAMG	6.294110e-02	4.854370e-03	2	true
448           	GAMG	6.252550e-02	4.821430e-03	2	true
449           	GAMG	6.213860e-02	4.790830e-03	2	true
450           	GAMG	6.177080e-02	4.761970e-03	2	true
451           	GAMG	6.134760e-02	4.742000e-03	2	true
452           	GAMG	6.094920e-02	4.707820e-03	2	true
453           	GAMG	6.058900e-02	4.687700e-03	2	true
454           	GAMG	6.023760e-02	4.684220e-03	2	true
455           	GAMG	6.074270e-02	4.727380e-03	2	true
456           	GAMG	6.038470e-02	4.697590e-03	2	true
457           	GAMG	6.030480e-02	4.722150e-03	2	true
458           	GAMG	5.998700e-02	4.704320e-03	2	true
459           	GAMG	5.970030e-02	4.684780e-03	2	true
460           	GAMG	5.943350e-02	4.643900e-03	2	true
461           	GAMG	5.976300e-02	4.696710e-03	2	true
462           	GAMG	5.948490e-02	4.688410e-03	2	true
463           	GAMG	5.920460e-02	4.684380e-03	2	true
464           	GAMG	5.894900e-02	4.684310e-03	2	true
465           	GAMG	5.867350e-02	4.684670e-03	2	true
466           	GAMG	5.837890e-02	4.683930e-03	2	true
467           	GAMG	5.804960e-02	4.676520e-03	2	true
468           	GAMG	5.772040e-02	4.662130e-03	2	true
469           	GAMG	5.742030e-02	4.641350e-03	2	true
470           	GAMG	5.714170e-02	4.617390e-03	2	true
471           	GAMG	5.688160e-02	4.595940e-03	2	true
472           	GAMG	5.664430e-02	4.580590e-03	2	true
473           	GAMG	5.641850e-02	4.571980e-03	2	true
474           	GAMG	5.622520e-02	4.566670e-03	2	true
475           	GAMG	5.605850e-02	4.559310e-03	2	true
476           	GAMG	5.587330e-02	4.548420e-03	2	true
477           	GAMG	5.565970e-02	4.532310e-03	2	true
478           	GAMG	5.541250e-02	4.511940e-03	2	true
479           	GAMG	5.513880e-02	4.491980e-03	2	true
480           	GAMG	5.484910e-02	4.480660e-03	2	true
481           	GAMG	5.458460e-02	4.477700e-03	2	true
482           	GAMG	5.431240e-02	4.484660e-03	2	true
483           	GAMG	5.402850e-02	4.496690e-03	2	true
484           	GAMG	5.377140e-02	4.509230e-03	2	true
485           	GAMG	5.353790e-02	4.517540e-03	2	true
486           	GAMG	5.329760e-02	4.518370e-03	2	true
487           	GAMG	5.306280e-02	4.516850e-03	2	true
488           	GAMG	5.283520e-02	4.511340e-03	2	true
489           	GAMG	5.260510e-02	4.495590e-03	2	true
490           	GAMG	5.233180e-02	4.481720e-03	2	true
491           	GAMG	5.136070e-02	4.398960e-03	2	true
492           	GAMG	5.114370e-02	4.416640e-03	2	true
493           	GAMG	5.029630e-02	4.316330e-03	2	true
494           	GAMG	5.009180e-02	4.310340e-03	2	true
495           	GAMG	4.993720e-02	4.300250e-03	2	true
496           	GAMG	4.977130e-02	4.283460e-03	2	true
497           	GAMG	4.956880e-02	4.264700e-03	2	true
